131, 98.250, 24.000 
132, 99.250, 24.000 
133, 100.000, 23.938 
134, 100.750, 23.938 
135, 101.500, 23.938 
136, 101.750, 23.938 
137, 102.000, 23.938 
138, 103.000, 23.938 
139, 103.750, 23.938 
140, 105.000, 23.938 
141, 106.000, 24.000 
142, 107.500, 23.938 
143, 108.250, 23.938 
144, 109.500, 23.938 
145, 110.500, 23.938 
146, 111.500, 23.938 
147, 112.500, 23.938 
148, 113.250, 23.938 
149, 114.250, 23.938 
150, 115.000, 23.938 
151, 115.750, 23.938 
152, 116.250, 23.938 
153, 116.750, 23.938 
154, 117.250, 23.938 
155, 117.750, 23.938 
156, 118.000, 23.938 
157, 118.500, 23.938 
158, 118.750, 23.938 
159, 119.250, 23.938 
160, 119.500, 23.938 
161, 119.750, 23.938 
162, 120.000, 23.875 
163, 120.250, 23.938 
164, 120.250, 23.875 
165, 120.250, 23.938 
166, 120.250, 23.875 
167, 120.250, 23.938 
168, 120.000, 23.875 
169, 120.000, 23.875 
170, 120.000, 23.875 
171, 120.000, 23.875 
172, 120.000, 23.875 
173, 120.000, 23.875 
174, 120.000, 23.875 
175, 119.750, 23.875 
176, 119.500, 23.875 
177, 119.250, 23.875 
178, 119.000, 23.875 
179, 118.750, 23.875 
180, 118.500, 23.875 
181, 118.500, 23.875 
182, 118.250, 23.875 
183, 118.000, 23.875 
184, 117.500, 23.875 
185, 117.500, 23.875 
186, 117.500, 23.875 
187, 117.250, 23.875 
188, 117.250, 23.875 
189, 117.250, 23.812 
190, 117.000, 23.875 
191, 116.750, 23.875 
192, 116.250, 23.812 
193, 116.000, 23.875 
194, 115.750, 23.875 
195, 115.500, 23.875 
196, 115.250, 23.812 
197, 115.000, 23.812 
198, 114.750, 23.812 
199, 114.500, 23.812 
200, 114.250, 23.812 
201, 114.000, 23.812 
202, 113.750, 23.812 
203, 113.750, 23.812 
204, 113.500, 23.812 
205, 113.250, 23.812 
206, 113.000, 23.812 
207, 112.750, 23.812 
208, 112.500, 23.812 
209, 112.250, 23.812 
210, 112.000, 23.812 
211, 111.750, 23.812 
212, 111.500, 23.812 
213, 111.250, 23.812 
214, 111.000, 23.750 
215, 111.000, 23.812 
216, 110.500, 23.750 
217, 110.500, 23.750 
218, 110.000, 23.750 
219, 110.000, 23.750 
220, 109.500, 23.688 
221, 109.500, 23.750 
222, 109.000, 23.750 
223, 108.750, 23.750 
224, 108.500, 23.750 
225, 108.500, 23.750 
226, 108.250, 23.750 
227, 108.000, 23.812 
228, 108.000, 23.750 
229, 107.750, 23.750 
230, 107.500, 23.750 
231, 107.250, 23.750 
232, 107.000, 23.750 
233, 106.750, 23.750 
234, 106.500, 23.750 
235, 106.250, 23.750 
236, 106.000, 23.750 
237, 105.750, 23.750 
238, 105.500, 23.688 
239, 105.250, 23.688 
240, 105.000, 23.750 
241, 104.750, 23.688 
242, 104.500, 23.688 
243, 104.250, 23.688 
244, 104.000, 23.688 
245, 104.000, 23.688 
246, 103.750, 23.688 
247, 103.250, 23.688 
248, 103.000, 23.688 
249, 103.000, 23.688 
250, 102.750, 23.688 
251, 102.500, 23.688 
252, 102.250, 23.625 
253, 102.000, 23.688 
254, 102.000, 23.688 
255, 101.750, 23.688 
256, 101.500, 23.688 
257, 101.250, 23.688 
258, 101.000, 23.688 
259, 101.000, 23.688 
260, 100.500, 23.625 
261, 100.250, 23.625 
262, 100.000, 23.625 
263, 100.000, 23.688 
264, 99.750, 23.688 
265, 99.500, 23.625 
266, 99.250, 23.625 
267, 99.250, 23.625 
268, 99.000, 23.625 
269, 99.000, 23.625 
270, 98.750, 23.625 
271, 98.500, 23.562 
272, 98.250, 23.625 
273, 98.000, 23.625 
274, 97.750, 23.625 
275, 97.500, 23.625 
276, 97.500, 23.625 
277, 97.250, 23.625 
278, 97.000, 23.625 
279, 96.750, 23.625 
280, 96.500, 23.625 
281, 96.000, 23.562 
282, 96.000, 23.625 
283, 95.750, 23.625 
284, 95.750, 23.625 
285, 95.250, 23.625 
286, 95.250, 23.562 
287, 95.250, 23.625 
288, 95.250, 23.625 
289, 95.000, 23.562 
290, 95.000, 23.562 
291, 94.750, 23.562 
292, 94.500, 23.562 
293, 94.500, 23.562 
294, 94.000, 23.562 
295, 93.750, 23.562 
296, 93.500, 23.562 
297, 93.500, 23.562 
298, 93.250, 23.562 
299, 93.000, 23.562 
300, 93.000, 23.562 
301, 92.750, 23.562 
302, 92.500, 23.562 
303, 92.250, 23.562 
304, 92.250, 23.562 
305, 92.000, 23.562 
306, 91.750, 23.562 
307, 91.750, 23.562 
308, 91.500, 23.562 
309, 91.500, 23.562 
310, 91.250, 23.562 
311, 91.000, 23.500 
312, 90.750, 23.562 
313, 90.500, 23.500 
314, 90.250, 23.500 
315, 90.250, 23.500 
316, 90.000, 23.500 
317, 90.000, 23.500 
318, 89.750, 23.500 
319, 89.750, 23.500 
320, 89.500, 23.500 
321, 89.500, 23.500 
322, 89.500, 23.562 
323, 89.250, 23.500 
324, 89.000, 23.562 
325, 89.000, 23.500 
326, 88.750, 23.500 
327, 88.250, 23.438 
328, 88.250, 23.500 
329, 88.250, 23.500 
330, 88.000, 23.500 
331, 87.750, 23.500 
332, 87.750, 23.500 
333, 87.500, 23.500 
334, 87.250, 23.500 
335, 87.250, 23.500 
336, 87.250, 23.500 
337, 87.000, 23.500 
338, 86.750, 23.500 
339, 86.750, 23.562 
340, 86.500, 23.500 
341, 86.250, 23.500 
342, 86.250, 23.500 
343, 86.000, 23.500 
344, 86.000, 23.500 
345, 85.750, 23.562 
346, 85.750, 23.562 
347, 85.500, 23.562 
348, 85.250, 23.500 
349, 85.250, 23.562 
350, 85.000, 23.562 
351, 85.000, 23.562 
352, 84.750, 23.500 
353, 84.750, 23.500 
354, 84.500, 23.500 
355, 84.500, 23.500 
356, 84.250, 23.500 
357, 84.000, 23.500 
358, 83.750, 23.500 
359, 83.750, 23.438 
360, 83.500, 23.438 
361, 83.250, 23.500 
362, 83.250, 23.438 
363, 83.000, 23.438 
364, 83.000, 23.438 
365, 82.750, 23.438 
366, 82.750, 23.438 
367, 82.500, 23.438 
368, 82.250, 23.438 
369, 82.250, 23.438 
370, 82.000, 23.438 
371, 82.000, 23.438 
372, 81.750, 23.438 
373, 81.750, 23.438 
374, 81.750, 23.438 
375, 81.250, 23.438 
376, 81.500, 23.438 
377, 81.250, 23.438 
378, 81.250, 23.438 
379, 81.250, 23.438 
380, 81.000, 23.438 
381, 80.750, 23.375 
382, 80.750, 23.375 
383, 80.500, 23.375 
384, 80.500, 23.438 
385, 80.500, 23.438 
386, 80.250, 23.438 
387, 80.000, 23.375 
388, 80.000, 23.375 
389, 80.000, 23.375 
390, 79.750, 23.375 
391, 79.500, 23.375 
392, 79.250, 23.375 
393, 79.000, 23.375 
394, 79.000, 23.375 
395, 79.000, 23.375 
396, 79.000, 23.375 
397, 78.750, 23.375 
398, 78.500, 23.375 
399, 78.500, 23.375 
400, 78.500, 23.375 
401, 78.250, 23.375 
402, 78.250, 23.375 
403, 78.000, 23.375 
404, 77.750, 23.312 
405, 77.750, 23.312 
406, 77.500, 23.312 
407, 77.500, 23.375 
408, 77.500, 23.312 
409, 77.250, 23.312 
410, 77.250, 23.312 
411, 77.000, 23.312 
412, 77.000, 23.312 
413, 77.000, 23.312 
414, 76.750, 23.312 
415, 76.500, 23.312 
416, 76.500, 23.312 
417, 76.250, 23.312 
418, 76.250, 23.312 
419, 76.250, 23.250 
420, 76.000, 23.312 
421, 75.750, 23.250 
422, 75.750, 23.312 
423, 75.750, 23.312 
424, 75.500, 23.312 
425, 75.500, 23.250 
426, 75.500, 23.250 
427, 75.250, 23.250 
428, 75.250, 23.250 
429, 75.000, 23.250 
430, 74.750, 23.312 
431, 74.750, 23.250 
432, 74.500, 23.250 
433, 74.500, 23.250 
434, 74.500, 23.250 
435, 74.250, 23.250 
436, 74.250, 23.250 
437, 74.250, 23.250 
438, 74.000, 23.250 
439, 74.000, 23.250 
440, 73.750, 23.188 
441, 73.750, 23.188 
442, 73.500, 23.188 
443, 73.500, 23.250 
444, 73.250, 23.250 
445, 73.250, 23.250 
446, 73.000, 23.188 
447, 73.000, 23.250 
448, 73.000, 23.250 
449, 72.750, 23.250 
450, 72.750, 23.188 
451, 72.500, 23.188 
452, 72.500, 23.188 
453, 72.250, 23.188 
454, 72.250, 23.188 
455, 72.000, 23.188 
456, 72.000, 23.188 
457, 72.000, 23.188 
458, 71.750, 23.125 
459, 71.750, 23.125 
460, 71.750, 23.188 
461, 71.500, 23.125 
462, 71.500, 23.188 
463, 71.250, 23.125 
464, 71.250, 23.125 
465, 71.000, 23.125 
466, 71.000, 23.125 
467, 71.000, 23.125 
468, 70.750, 23.125 
469, 70.750, 23.125 
470, 70.750, 23.125 
471, 70.500, 23.125 
472, 70.500, 23.125 
473, 70.500, 23.125 
474, 70.250, 23.125 
475, 70.250, 23.125 
476, 70.000, 23.125 
477, 70.000, 23.125 
478, 70.000, 23.125 
479, 69.750, 23.125 
480, 69.750, 23.125 
481, 69.500, 23.062 
482, 69.500, 23.125 
483, 69.500, 23.125 
484, 69.500, 23.062 
485, 69.250, 23.062 
486, 69.250, 23.062 
487, 69.250, 23.062 
488, 69.000, 23.125 
489, 69.000, 23.125 
490, 69.000, 23.062 
491, 69.000, 23.062 
492, 69.000, 23.125 
493, 68.750, 23.125 
494, 68.750, 23.062 
495, 68.500, 23.062 
496, 68.500, 23.125 
497, 68.250, 23.062 
498, 68.250, 23.062 
499, 68.250, 23.062 
500, 68.000, 23.062 
501, 68.000, 23.125 
502, 68.000, 23.062 
503, 67.750, 23.062 
504, 67.750, 23.062 
505, 67.500, 23.000 
506, 67.500, 23.062 
507, 67.250, 23.000 
508, 67.250, 23.000 
509, 67.250, 23.062 
510, 67.250, 23.062 
511, 67.250, 23.000 
512, 67.000, 23.000 
513, 67.000, 23.000 
514, 67.000, 23.000 
515, 66.750, 23.062 
516, 66.750, 23.062 
517, 66.500, 23.000 
518, 66.500, 23.000 
519, 66.500, 23.000 
520, 66.250, 23.000 
521, 66.250, 23.000 
522, 66.250, 23.000 
523, 66.000, 23.000 
524, 66.000, 23.000 
525, 66.000, 23.000 
526, 65.750, 23.000 
527, 65.750, 23.000 
528, 65.750, 23.000 
529, 65.500, 22.938 
530, 65.500, 23.000 
531, 65.500, 23.000 
532, 65.250, 23.000 
533, 65.250, 23.000 
534, 65.000, 23.000 
535, 64.750, 23.000 
536, 64.750, 22.938 
537, 64.750, 23.000 
538, 64.750, 22.938 
539, 64.500, 23.000 
540, 64.500, 23.000 
541, 64.500, 23.000 
542, 64.250, 22.938 
543, 64.250, 23.000 
544, 64.000, 23.000 
545, 64.250, 23.000 
546, 64.000, 22.938 
547, 64.000, 23.000 
548, 64.000, 23.000 
549, 64.000, 23.000 
550, 64.000, 23.000 
551, 64.000, 23.000 
552, 64.000, 23.000 
553, 63.750, 22.938 
554, 63.500, 22.938 
555, 63.500, 23.000 
556, 63.750, 22.938 
557, 63.500, 22.938 
558, 63.500, 22.938 
559, 63.250, 22.938 
560, 63.250, 23.000 
561, 63.250, 23.000 
562, 63.250, 22.938 
563, 63.250, 23.000 
564, 63.000, 22.938 
565, 63.000, 22.938 
566, 62.750, 22.938 
567, 62.750, 22.938 
568, 62.750, 22.938 
569, 62.750, 22.938 
570, 62.500, 22.938 
571, 62.500, 22.938 
572, 62.500, 23.000 
573, 62.250, 22.938 
574, 62.250, 22.938 
575, 62.250, 23.000 
576, 62.250, 22.938 
577, 62.000, 22.938 
578, 62.000, 22.938 
579, 62.000, 22.938 
580, 61.750, 23.000 
581, 61.750, 23.000 
582, 61.750, 22.938 
583, 61.500, 22.938 
584, 61.500, 22.938 
585, 61.500, 22.938 
586, 61.500, 22.938 
587, 61.500, 22.938 
588, 61.500, 22.938 
589, 61.250, 22.938 
590, 61.250, 22.938 
591, 61.250, 22.938 
592, 61.000, 22.938 
593, 61.000, 22.938 
594, 61.000, 22.938 
595, 61.000, 22.938 
596, 60.750, 22.938 
597, 60.750, 22.938 
598, 60.750, 22.938 
599, 60.750, 22.938 
600, 60.500, 22.938 
601, 60.500, 22.938 
602, 60.500, 22.938 
603, 60.250, 22.938 
604, 60.250, 22.938 
605, 60.250, 22.938 
606, 60.250, 22.938 
607, 60.000, 22.938 
608, 60.000, 23.000 
609, 59.750, 22.938 
610, 60.000, 22.938 
611, 59.750, 22.938 
612, 59.750, 22.938 
613, 59.750, 22.938 
614, 59.500, 22.938 
615, 59.500, 22.938 
616, 59.500, 22.938 
617, 59.500, 22.938 
618, 59.250, 22.938 
619, 59.250, 22.938 
620, 59.250, 22.938 
621, 59.250, 22.938 
622, 59.000, 22.938 
623, 59.000, 22.938 
624, 59.000, 22.938 
625, 58.750, 22.938 
626, 58.750, 22.938 
627, 58.750, 22.938 
628, 58.750, 22.938 
629, 58.750, 22.938 
630, 58.750, 22.938 
631, 58.500, 22.938 
632, 58.500, 22.938 
633, 58.500, 22.938 
634, 58.250, 22.938 
635, 58.250, 22.938 
636, 58.250, 22.938 
637, 58.250, 22.938 
638, 58.000, 22.938 
639, 58.000, 22.938 
640, 58.000, 22.938 
641, 57.750, 22.938 
642, 57.750, 22.938 
643, 57.750, 22.938 
644, 57.750, 22.875 
645, 57.750, 22.875 
646, 57.500, 22.875 
647, 57.500, 22.875 
648, 57.500, 22.812 
649, 57.250, 22.875 
650, 57.250, 22.875 
651, 57.250, 22.875 
652, 57.250, 22.875 
653, 57.250, 22.875 
654, 57.250, 22.875 
655, 57.000, 22.875 
656, 57.000, 22.875 
657, 57.000, 22.812 
658, 56.750, 22.875 
659, 56.750, 22.875 
660, 56.750, 22.875 
661, 56.750, 22.875 
662, 56.750, 22.875 
663, 56.500, 22.812 
664, 56.500, 22.812 
665, 56.500, 22.812 
666, 56.500, 22.812 
667, 56.250, 22.812 
668, 56.250, 22.812 
669, 56.000, 22.750 
670, 56.000, 22.812 
671, 56.000, 22.812 
672, 56.000, 22.750 
673, 56.000, 22.812 
674, 56.000, 22.812 
675, 56.000, 22.750 
676, 56.000, 22.812 
677, 56.000, 22.812 
678, 55.750, 22.812 
679, 55.750, 22.750 
680, 55.750, 22.750 
681, 55.500, 22.750 
682, 55.500, 22.812 
683, 55.500, 22.750 
684, 55.500, 22.750 
685, 55.250, 22.750 
686, 55.250, 22.750 
687, 55.250, 22.750 
688, 55.250, 22.750 
689, 55.000, 22.750 
690, 55.000, 22.750 
691, 55.000, 22.750 
692, 55.000, 22.750 
693, 54.750, 22.750 
694, 54.750, 22.688 
695, 54.750, 22.750 
696, 54.750, 22.750 
697, 54.750, 22.750 
698, 54.500, 22.750 
699, 54.750, 22.750 
700, 54.500, 22.750 
701, 54.500, 22.750 
702, 54.500, 22.750 
703, 54.500, 22.812 
704, 54.500, 22.750 
705, 54.250, 22.750 
706, 54.250, 22.750 
707, 54.250, 22.750 
708, 54.250, 22.750 
709, 54.000, 22.688 
710, 54.000, 22.750 
711, 54.000, 22.688 
712, 54.000, 22.750 
713, 54.000, 22.750 
714, 53.750, 22.750 
715, 53.750, 22.750 
716, 53.750, 22.750 
717, 53.750, 22.750 
718, 53.750, 22.750 
719, 53.750, 22.688 
720, 53.250, 22.688 
721, 53.500, 22.688 
722, 53.500, 22.750 
723, 53.500, 22.688 
724, 53.250, 22.688 
725, 53.250, 22.688 
726, 53.250, 22.688 
727, 53.250, 22.688 
728, 53.000, 22.688 
729, 53.250, 22.688 
730, 53.000, 22.688 
731, 53.000, 22.688 
732, 53.000, 22.688 
733, 53.000, 22.688 
734, 53.000, 22.688 
735, 52.750, 22.688 
736, 52.750, 22.688 
737, 52.750, 22.688 
738, 52.750, 22.688 
739, 52.750, 22.688 
740, 52.500, 22.625 
741, 52.500, 22.688 
742, 52.500, 22.688 
743, 52.500, 22.625 
744, 52.500, 22.625 
745, 52.250, 22.688 
746, 52.250, 22.625 
747, 52.250, 22.688 
748, 52.250, 22.688 
749, 52.250, 22.688 
750, 52.250, 22.688 
751, 52.000, 22.625 
752, 52.000, 22.688 
753, 52.000, 22.688 
754, 51.750, 22.688 
755, 51.750, 22.688 
756, 52.000, 22.688 
757, 51.750, 22.688 
758, 51.750, 22.688 
759, 51.750, 22.688 
760, 51.750, 22.688 
761, 51.750, 22.688 
762, 51.500, 22.688 
763, 51.500, 22.688 
764, 51.500, 22.750 
765, 51.500, 22.688 
766, 51.250, 22.688 
767, 51.250, 22.688 
768, 51.250, 22.688 
769, 51.250, 22.750 
770, 51.250, 22.688 
771, 51.250, 22.750 
772, 51.000, 22.750 
773, 51.000, 22.750 
774, 51.000, 22.750 
775, 51.000, 22.750 
776, 51.000, 22.688 
777, 50.750, 22.750 
778, 50.750, 22.750 
779, 50.750, 22.750 
780, 50.750, 22.750 
781, 50.750, 22.750 
782, 50.750, 22.750 
783, 50.500, 22.750 
784, 50.500, 22.750 
785, 50.500, 22.750 
786, 50.500, 22.750 
787, 50.500, 22.750 
788, 50.500, 22.688 
789, 50.250, 22.688 
790, 50.250, 22.688 
791, 50.250, 22.688 
792, 50.250, 22.688 
793, 50.000, 22.688 
794, 50.000, 22.688 
795, 50.000, 22.688 
796, 50.000, 22.688 
797, 50.000, 22.688 
798, 50.000, 22.750 
799, 50.000, 22.688 
800, 49.750, 22.688 
801, 49.750, 22.688 
802, 49.750, 22.688 
803, 49.750, 22.688 
804, 49.750, 22.688 
805, 49.750, 22.688 
806, 49.750, 22.688 
807, 49.500, 22.688 
808, 49.500, 22.688 
809, 49.500, 22.688 
810, 49.500, 22.688 
811, 49.500, 22.688 
812, 49.250, 22.688 
813, 49.250, 22.625 
814, 49.250, 22.625 
815, 49.250, 22.625 
816, 49.250, 22.688 
817, 49.250, 22.625 
818, 49.000, 22.688 
819, 49.000, 22.625 
820, 49.000, 22.688 
821, 49.000, 22.688 
822, 49.000, 22.625 
823, 48.750, 22.625 
824, 48.750, 22.625 
825, 48.750, 22.625 
826, 48.750, 22.625 
827, 48.750, 22.625 
828, 48.500, 22.625 
829, 48.500, 22.625 
830, 48.500, 22.625 
831, 48.500, 22.625 
832, 48.500, 22.625 
833, 48.250, 22.625 
834, 48.250, 22.562 
835, 48.250, 22.625 
836, 48.250, 22.625 
837, 48.250, 22.625 
838, 48.250, 22.625 
839, 48.250, 22.625 
840, 48.250, 22.625 
841, 48.250, 22.625 
842, 48.000, 22.625 
843, 48.000, 22.625 
844, 48.000, 22.625 
845, 48.000, 22.625 
846, 48.000, 22.625 
847, 48.000, 22.625 
848, 47.750, 22.625 
849, 47.750, 22.625 
850, 47.750, 22.625 
851, 47.750, 22.688 
852, 47.750, 22.625 
853, 47.750, 22.688 
854, 47.750, 22.625 
855, 47.500, 22.688 
856, 47.500, 22.688 
857, 47.500, 22.688 
858, 47.500, 22.688 
859, 47.500, 22.688 
860, 47.500, 22.625 
861, 47.250, 22.688 
862, 47.500, 22.688 
863, 47.250, 22.625 
864, 47.250, 22.625 
865, 47.250, 22.625 
866, 47.250, 22.625 
867, 47.000, 22.625 
868, 47.000, 22.625 
869, 47.000, 22.562 
870, 47.000, 22.625 
871, 47.000, 22.625 
872, 47.000, 22.625 
873, 47.000, 22.625 
874, 47.000, 22.625 
875, 47.000, 22.625 
876, 47.000, 22.625 
877, 47.000, 22.625 
878, 46.750, 22.625 
879, 46.750, 22.562 
880, 46.750, 22.625 
881, 46.750, 22.562 
882, 46.750, 22.562 
883, 46.750, 22.625 
884, 46.750, 22.625 
885, 46.500, 22.562 
886, 46.500, 22.562 
887, 46.500, 22.625 
888, 46.500, 22.562 
889, 46.250, 22.625 
890, 46.250, 22.625 
891, 46.250, 22.562 
892, 46.250, 22.562 
893, 46.250, 22.562 
894, 46.250, 22.562 
895, 46.000, 22.562 
896, 46.000, 22.562 
897, 46.000, 22.562 
898, 46.000, 22.562 
899, 46.000, 22.562 
900, 46.000, 22.562 
901, 46.000, 22.562 
902, 45.750, 22.562 
903, 45.750, 22.625 
904, 45.750, 22.562 
905, 45.750, 22.625 
906, 45.750, 22.625 
907, 45.750, 22.562 
908, 45.750, 22.625 
909, 45.500, 22.562 
910, 45.500, 22.625 
911, 45.500, 22.562 
912, 45.500, 22.625 
913, 45.500, 22.625 
914, 45.250, 22.562 
915, 45.500, 22.562 
916, 45.250, 22.625 
917, 45.250, 22.625 
918, 45.250, 22.625 
919, 45.250, 22.625 
920, 45.250, 22.625 
921, 45.250, 22.625 
922, 45.250, 22.625 
923, 45.250, 22.625 
924, 45.250, 22.625 
925, 45.250, 22.625 
926, 45.250, 22.625 
927, 45.250, 22.625 
928, 45.000, 22.625 
929, 45.000, 22.625 
930, 45.000, 22.625 
931, 45.000, 22.562 
932, 45.000, 22.562 
933, 45.000, 22.562 
934, 45.000, 22.562 
935, 44.750, 22.562 
936, 44.750, 22.562 
937, 44.750, 22.562 
938, 44.750, 22.562 
939, 44.750, 22.562 
940, 44.750, 22.562 
941, 44.750, 22.562 
942, 44.750, 22.500 
943, 44.500, 22.500 
944, 44.500, 22.562 
945, 44.500, 22.500 
946, 44.500, 22.500 
947, 44.500, 22.562 
948, 44.500, 22.562 
949, 44.500, 22.562 
950, 44.250, 22.562 
951, 44.250, 22.562 
952, 44.250, 22.562 
953, 44.250, 22.562 
954, 44.250, 22.562 
955, 44.250, 22.562 
956, 44.250, 22.562 
957, 44.000, 22.562 
958, 44.000, 22.562 
959, 44.000, 22.562 
960, 44.000, 22.562 
961, 44.000, 22.562 
962, 44.000, 22.562 
963, 44.000, 22.562 
964, 44.000, 22.625 
965, 43.750, 22.562 
966, 43.750, 22.562 
967, 43.750, 22.562 
968, 43.750, 22.562 
969, 43.750, 22.562 
970, 43.750, 22.562 
971, 43.750, 22.562 
972, 43.750, 22.562 
973, 43.500, 22.500 
974, 43.500, 22.562 
975, 43.500, 22.500 
976, 43.500, 22.500 
977, 43.500, 22.500 
978, 43.500, 22.500 
979, 43.500, 22.500 
980, 43.250, 22.500 
981, 43.250, 22.500 
982, 43.250, 22.438 
983, 43.250, 22.500 
984, 43.250, 22.500 
985, 43.000, 22.500 
986, 43.000, 22.500 
987, 43.000, 22.500 
988, 43.000, 22.500 
989, 43.000, 22.500 
990, 43.000, 22.438 
991, 43.000, 22.500 
992, 43.000, 22.500 
993, 43.000, 22.500 
994, 43.000, 22.500 
995, 42.750, 22.500 
996, 42.750, 22.500 
997, 43.000, 22.500 
998, 42.750, 22.500 
999, 42.750, 22.500 
